SKU,Product Id,Status,ProductName,Color,Cut,Material,Gender,BrandSegment,Pillar,MerchPlannerCategory,Sleeve,ProductType,SizeChart,SizeChartMessaging,Price,SalePrice,Description,ActualStartDate,TargetLaunchDate,InitialSeasonLaunch,LifeCycle,InitialPairsOrdered,NikeProductID,InstanceID,FOB,APS,ProdManOnly,MainColorHex,AccentColorHex,X Ref Style,Comments,CORE,dyoVersionProductID,dyoVersionInspirationID,images,page-attributes,bundled-products
M9622,MP_50,Online,Chuck Taylor All Star,Navy,Hi,Canvas,Unisex,All Star,All Star,Chuck Taylor - Core,Core,regular,Chuck Size Chart,Runs a half-size large,55,0,,07/15/02,07/15/02,02 Fall,Core,,,,,,FALSE,1E2A5C,,,,Y,,,,,
M9621,MP_50,Online,Chuck Taylor All Star,Red,Hi,Canvas,Unisex,All Star,All Star,Chuck Taylor - Core,Core,regular,Chuck Size Chart,Runs a half-size large,55,0,,07/15/02,07/15/02,02 Fall,Core,,,,,,FALSE,DC143C,,,,Y,,,,,
M9613,MP_148,Online,Chuck Taylor All Star,Maroon,Hi,Canvas,Unisex,All Star,All Star,Chuck Taylor- Seasonal                      ,Seasonals,regular,Chuck Size Chart,Runs a half-size large,55,0,,,,,Runout,,,,,,FALSE,,,,pending,N,,,,,
M9166,MP_51,Online,Chuck Taylor All Star,Black,Low,Canvas,Unisex,All Star,All Star,Chuck Taylor - Core,Core,regular,Chuck Size Chart,Runs a half-size large,50,0,,07/15/02,07/15/02,02 Fall,Core,,,,,,FALSE,0,,,,Y,,,,,
M9165,MP_51,Online,Chuck Taylor All Star,White,Low,Canvas,Unisex,All Star,All Star,Chuck Taylor - Core,Core,regular,Chuck Size Chart,Runs a half-size large,50,0,,07/15/02,07/15/02,02 Fall,Core,,,,,,FALSE,FFF8DC,,,,Y,,,,,
M9162,MP_50,Online,Chuck Taylor All Star,White,Hi,Canvas,Unisex,All Star,All Star,Chuck Taylor - Core,Core,regular,Chuck Size Chart,Runs a half-size large,55,0,,07/15/02,07/15/02,02 Fall,Core,,,,,,FALSE,FFF8DC,,,,Y,,,,,
M9160,MP_50,Online,Chuck Taylor All Star,Black,Hi,Canvas,Unisex,All Star,All Star,Chuck Taylor - Core,Core,regular,Chuck Size Chart,Runs a half-size large,55,0,,07/15/02,07/15/02,02 Fall,Core,,,,,,FALSE,0,,,,Y,,,,,
M9007,MP_51,Online,Chuck Taylor All Star,Pink,Low,Canvas,Unisex,All Star,All Star,Chuck Taylor - Core,Core,regular,Chuck Size Chart,Runs a half-size large,50,0,,02/15/03,02/15/03,03 Spring,Core,145,,,,,FALSE,FFB5C5,,,,Y,,,,,
M9006,MP_50,Online,Chuck Taylor All Star,Pink,Hi,Canvas,Unisex,All Star,All Star,Chuck Taylor - Core,Core,regular,Chuck Size Chart,Runs a half-size large,55,0,,02/15/03,02/15/03,03 Spring,Core,145,,,,,FALSE,FFB5C5,,,,Y,,,,,
M7652,MP_51,Online,Chuck Taylor All Star,Optical White,Low,Canvas,Unisex,All Star,All Star,Chuck Taylor - Core,Core,regular,Chuck Size Chart,Runs a half-size large,50,0,,07/15/02,07/15/02,02 Fall,Core,,,,,,FALSE,FFFFFF,,,,Y,,,,,
M7650,MP_50,Online,Chuck Taylor All Star,Optical White,Hi,Canvas,Unisex,All Star,All Star,Chuck Taylor - Core,Core,regular,Chuck Size Chart,Runs a half-size large,55,0,,07/15/02,07/15/02,02 Fall,Core,,,,,,FALSE,FFFFFF,,,,Y,,,,,
M5039,MP_51,Online,Chuck Taylor All Star,Black Monochrome,Low,Canvas,Unisex,All Star,All Star,Chuck Taylor - Core,Core,regular,Chuck Size Chart,Runs a half-size large,50,0,,07/15/02,07/15/02,02 Fall,Core,,,,,,FALSE,0,,,,Y,,,,,
M3310,MP_50,Online,Chuck Taylor All Star,Black Monochrome,Hi,Canvas,Unisex,All Star,All Star,Chuck Taylor - Core,Core,regular,Chuck Size Chart,Runs a half-size large,55,0,,07/15/02,07/15/02,02 Fall,Core,,,,,,FALSE,0,,,,Y,,,,,
L41073,MP_2021,Online,"Low-Top Striped Lace 45""",Neon Pink/Black,,Polyester,Unisex,,Accessories,Laces,,regular,Standard Size Chart,,3.99,0,,,12/01/12,13 Spring,Runout,,,,,,FALSE,,,,,N,,,,,
L41072,,Offline,"Dble Sided Neon 45"" Lace",Neon Blue/Black,Low,,Unisex,,Accessories,Laces,,regular,Standard Size Chart,,3.99,0,,,12/01/12,13 Spring,Runout,,,,,,FALSE,,,,pending,N,,,,,
L41071,MP_2021,Online,"Low-Top Striped Lace 45""",Green/Black,,Polyester,Unisex,,Accessories,Laces,,regular,Standard Size Chart,,3.99,0,,,12/01/12,13 Spring,Runout,,,,,,FALSE,,,,,N,,,,,
L41070,,Offline,"Dble Sided Lace 45""",Black/White,Low,,Unisex,,Accessories,Laces,,regular,Standard Size Chart,,3.99,0,,,12/01/12,13 Spring,Runout,,,,,,FALSE,,,,pending,N,,,,,
L40446,,Online,"Low-Top Snowflake Lace 45""",Blue/White,,Polyester,Unisex,,Accessories,Laces,,regular,Standard Size Chart,,3.99,2.49,,11/26/12,11/26/12,12 Holiday,Clearance,144,,,,,FALSE,,,,,N,,,,,
L40445,,Online,"Low-Top Polka Dot Lace 45""",Green/Red,,Polyester,Unisex,,Accessories,Laces,,regular,Standard Size Chart,,3.99,2.49,,11/26/12,11/26/12,12 Holiday,Clearance,144,,,,,FALSE,,,,,N,,,,,
L40444,MP_2018,Online,"Hi-Top Festive Lace 54""",Blue/Multi,,Polyester,Unisex,,Accessories,Laces,,regular,Standard Size Chart,,3.99,2.49,,11/26/12,11/26/12,12 Holiday,Clearance,144,,,,,FALSE,,,,,N,,,,,
L40443,MP_2018,Online,"Hi-Top Candy Cane Lace 54""",Green/Red/White,,Polyester,Unisex,,Accessories,Laces,,regular,Standard Size Chart,,3.99,2.49,,11/26/12,11/26/12,12 Holiday,Clearance,288,,,,,FALSE,,,,,N,,,,,
L36442,MP_2018,Online,"Hi-Top Plaid Lace 54""",Red/White/Blue Plaid,,Polyester,Unisex,,Accessories,Laces,"54""",regular,Standard Size Chart,Runs true to size,3.99,,,,,09 Fall,Runout,,,,,,FALSE,,,,pending,N,,,,,
L36441,MP_2018,Online,"Hi-Top Striped Lace 54""",Red/White/Blue,,Polyester,Unisex,,Accessories,Laces,"54""",regular,Standard Size Chart,Runs true to size,3.99,,,,,11 Fall,Runout,,,,,,FALSE,,,,pending,N,,,,,
L30781,MP_2018,Online,"Hi-Top Replacement Lace- 54""",Olive,,Polyester,Unisex,,Accessories,Laces,,regular,Standard Size Chart,,1.99,0,,10/17/11,08/01/11,11 Fall,Carryover,144,,,,,FALSE,,,,,N,,,,,
L30780,MP_2021,Online,"Low-Top Replacement Lace- 45""",Olive,,Polyester,Unisex,,Accessories,Laces,,regular,Standard Size Chart,,1.99,0,,10/17/11,08/01/11,11 Fall,Carryover,144,,,,,FALSE,,,,,N,,,,,
L29357,MP_2018,Online,"Hi-Top Replacement Lace- 54""",Canary Yellow,,Polyester,Unisex,,Accessories,Laces,,regular,Standard Size Chart,,1.99,0,,06/13/11,06/01/11,11 Fall,Runout,,,,,,FALSE,,,,,N,,,,,
L29356,MP_2021,Online,"Low-Top Replacement Lace- 45""",Canary Yellow,,Polyester,Unisex,,Accessories,Laces,,regular,Standard Size Chart,,1.99,0,,06/13/11,06/01/11,11 Fall,Runout,,,,,,FALSE,,,,,N,,,,,
L29355,MP_2018,Online,"Hi-Top Replacement Lace- 54""",Maroon,,Polyester,Unisex,,Accessories,Laces,"54""",regular,Standard Size Chart,,1.99,,,,,11 Fall,Runout,,,,,,FALSE,,,,pending,N,,,,,
L29354,MP_2021,Online,"Low-Top Replacement Lace- 45""",Maroon,,Polyester,Unisex,,Accessories,Laces,,regular,Standard Size Chart,,1.99,0,,06/13/11,06/01/11,11 Fall,Runout,,,,,,FALSE,,,,,N,,,,,
L28699,,Online,"Low-Top Camoflage Lace 45"" 3-pack",Camo/Black/Tan,,Polyester,Unisex,,Accessories,Laces,"45""",regular,Standard Size Chart,,6,,,,,,Runout,,,,,,FALSE,,,,pending,N,,,,,
L28698,,Online,"Low-Top Diamond Lace 45"" 3-pack",Red/Lt. Blue/Navy,,Polyester,Unisex,,Accessories,Laces,"45""",regular,Standard Size Chart,,6,,,,,,Runout,,,,,,FALSE,,,,pending,N,,,,,
L24803,,Online,"Low-Top Sparkle Lace 45"" 3pk",Black/White/Purple,,Polyester,Unisex,,Accessories,Laces,,regular,Standard Size Chart,,6,0,,10/03/12,12/01/10,10 Holiday,Carry Over,144,,,,,FALSE,,,,,N,,,,,
L24692,MP_2021,Online,"Low-Top Striped Lace 45""",Cotton Candy,,Polyester,Unisex,,Accessories,Laces,"45""",regular,Standard Size Chart,Runs true to size,4,,,,,11 Fall,Runout,,,,,,FALSE,,,,pending,N,,,,,
L24154,,Online,"Flat Lace 120""- 2pk",Black/White,,Polyester,Unisex,,Accessories,Laces,,regular,Standard Size Chart,,5,0,,10/28/10,,10 Holiday,Carry Over,144,,,,,FALSE,,,,,N,,,,,
L24153,,Online,"Low-Top Sparkle Lace 45"" 4pk",Blue/Red/Green/Grey,,Polyester,Unisex,,Accessories,Laces,,regular,Standard Size Chart,,10,0,,10/28/10,,10 Holiday,Carry Over,144,,,,,FALSE,,,,,N,,,,,
L23097,,Online,"Multi-Eyelet Stretchy Lace- 107""",Black,,Polyester,Unisex,,Accessories,Laces,,regular,Standard Size Chart,,7,4.99,,11/03/10,10/01/10,10 Holiday,Carry Over,,,,,,FALSE,,,,,N,,,,,
L23096,MP_2032,Online,"XX-Hi Replacement Lace- 120""",Black,,Polyester,Unisex,,Accessories,Laces,,regular,Standard Size Chart,,2.5,0,,06/13/11,10/01/10,10 Holiday,Carry Over,,,,,,FALSE,,,,,N,,,,,
L23095,MP_2032,Online,"XX-Hi Replacement Lace- 120""",White,,Polyester,Unisex,,Accessories,Laces,,regular,Standard Size Chart,,2.5,0,,06/13/11,10/01/10,10 Holiday,Carry Over,,,,,,FALSE,,,,,N,,,,,
L23094,MP_2033,Online,"Youth Hi- Top Rainbow Lace- 36""",Rainbow Multi,,Polyester,Kids,,Accessories,Laces,,regular,Standard Size Chart,,3,0,,10/28/10,10/01/10,10 Holiday,Carry Over,,,,,,FALSE,,,,,N,,,,,
L21169,MP_2018,Online,"Hi-Top Replacement Lace- 54""",Parchment,,Polyester,Unisex,,Accessories,Laces,,regular,Standard Size Chart,,1.99,0,,07/14/10,,10 Fall,Carry Over,,,,,,FALSE,,,,,N,,,,,
L21168,MP_2021,Online,"Low-Top Replacement Lace- 45""",Parchment,,Polyester,Unisex,,Accessories,Laces,,regular,Standard Size Chart,,1.99,0,,07/14/10,,10 Fall,Carry Over,,,,,,FALSE,,,,,N,,,,,
L21167,,Online,"Low-Top Skull Lace 45"" 3-pack",Black/Red/Grey,,Polyester,Unisex,,Accessories,Laces,,regular,Standard Size Chart,,4,0,,06/30/10,,10 Fall,Carry Over,,,,,,FALSE,,,,,N,,,,,
L21166,,Online,"Lo-Top Sparkle Lace 45"" 3pk",Purple/Black/Fuschia,,Polyester,Unisex,,Accessories,Laces,"45""",regular,Standard Size Chart,,7,,,,,10 Fall,Runout,,,,,,FALSE,,,,pending,N,,,,,
L21123,MP_2021,Online,"Low-Top Sparkle Lace 45""",Fuschia,,Polyester,Unisex,,Accessories,Laces,"45""",regular,Standard Size Chart,Runs true to size,4,,,,,11 Fall,Runout,,,,,,FALSE,,,,pending,N,,,,,
L16360,MP_2021,Online,"Low-Top Sparkle Lace 45""",Silver,,Polyester,Unisex,,Accessories,Laces,,regular,Standard Size Chart,,2.99,0,,11/12/09,,09 Holiday,Carry Over,,,,,,FALSE,,,,,N,,,,,
L14865,MP_2018,Online,"Hi-Top Replacement Lace- 54""",Charcoal,,Polyester,Unisex,,Accessories,Laces,"54""",regular,Standard Size Chart,,1.99,,,,,09 Holiday,Runout,,,,,,FALSE,,,,pending,N,,,,,
L14864,MP_2021,Online,"Low-Top Replacement Lace- 45""",Charcoal,,Polyester,Unisex,,Accessories,Laces,"45""",regular,Standard Size Chart,,1.99,,,,,09 Holiday,Runout,,,,,,FALSE,,,,pending,N,,,,,
K41733,MP_2047,Offline,Chuck Taylor Sneaker Keychain,Old Gold/Black/White,Hi,,Unisex,,Accessories,Keychain,,regular,,,8,0,,,07/01/13,13 Fall,Runout,100,,,,,FALSE,,,,pending,N,,,,,
K41732,MP_2047,Offline,Chuck Taylor Sneaker Keychain,Mermaid,Hi,,Unisex,,Accessories,Keychain,,regular,,,8,0,,,07/01/13,13 Fall,Runout,200,,,,,FALSE,,,,pending,N,,,,,
K40637,MP_2047,Online,Chuck Taylor Sneaker Keychain,Neon Blue/Pink,,Cotton,Unisex,,Accessories,Accessories,,regular,Standard Size Chart,,8,0,,03/28/13,03/01/13,13 Spring,Runout,,,,,,FALSE,,,,,N,,,,,
K40636,MP_2047,Online,Chuck Taylor Sneaker Keychain,Navy Polka Dot,,Cotton,Unisex,,Accessories,Accessories,,regular,Standard Size Chart,,8,0,,,03/01/13,13 Spring,Runout,,,,,,FALSE,,,,,N,,,,,
K40448,MP_2047,Online,Chuck Taylor Sneaker Keychain,Red Stars,,Canvas,Unisex,,Accessories,Accessories,,regular,Standard Size Chart,,8,0,,,03/01/13,13 Spring,Runout,,,,,,FALSE,,,,,N,,,,,
K40447,MP_2047,Online,Chuck Taylor Sneaker Keychain,Neon Yellow,,Cotton,Unisex,,Accessories,Accessories,,regular,Standard Size Chart,,8,0,,03/28/13,03/01/13,13 Spring,Runout,,,,,,FALSE,,,,,N,,,,,
K36032,MP_2047,Online,Chuck Taylor Sneaker Keychain,Raspberry Sparkle,,Canvas,Unisex,,Accessories,Keychain,,regular,Standard Size Chart,,8,3.99,,11/13/12,10/01/12,12 Holiday,Runout,,,,,,FALSE,,,,,N,,,,,
K26248,MP_2047,Online,Chuck Taylor Sneaker Keychain,Red/White/Blue,,Cotton,Unisex,,Accessories,Accessories,Key Chain,regular,Standard Size Chart,,8,,,,,,Runout,,,,,,FALSE,,,,pending,N,,,,,
K13348,MP_2047,Online,Chuck Taylor Sneaker Keychain,Charcoal,,Cotton,Unisex,,Accessories,Keychain,,regular,Standard Size Chart,,6,0,,11/24/10,12/01/10,10 Holiday,Carry Over,200,,,,,FALSE,,,,,N,,,,,
K13297,MP_2047,Online,Chuck Taylor Sneaker Keychain,Purple,,Canvas,Unisex,,Accessories,Keychain,,regular,Standard Size Chart,,6,0,,07/20/10,,10 Fall,Carry Over,,,,,,FALSE,,,,,N,,,,,
K10196,MP_2047,Online,Chuck Taylor Sneaker Keychain,Red,,Cotton,Unisex,,Accessories,Keychain,,regular,Standard Size Chart,,6,0,Our most iconic sneaker goes from courts to keys. Keychain with miniature version of our Chuck Taylor? All Star?. ,02/17/09,,09 Spring,Carry Over,,,,,,FALSE,,,,,N,,,,,
K10195,MP_2047,Online,Chuck Taylor Sneaker Keychain,Pink,,Cotton,Unisex,,Accessories,Keychain,,regular,Standard Size Chart,,6,0,Our most iconic sneaker goes from courts to keys. Keychain with miniature version of our Chuck Taylor? All Star?. ,02/17/09,,09 Spring,Carry Over,,,,,,FALSE,,,,,N,,,,,
K10194,MP_2047,Online,Chuck Taylor Sneaker Keychain,Black,,Cotton,Unisex,,Accessories,Keychain,,regular,Standard Size Chart,,6,0,Our most iconic sneaker goes from courts to keys. Keychain with miniature version of our Chuck Taylor? All Star?. ,02/17/09,,09 Spring,Carry Over,,,,,,FALSE,,,,,N,,,,,
K09426,MP_2047,Online,Chuck Taylor Sneaker Keychain,Amazon Green,Hi,Cotton,Unisex,,Accessories,Keychain,,regular,Standard Size Chart,,6,0,Our most iconic sneaker goes from courts to keys. Keychain with miniature version of our Chuck Taylor? All Star?. ,02/17/09,,09 Spring,Carry Over,,,,,,FALSE,,,,,N,,,,,
K03972,MP_2047,Offline,Chuck Taylor Sneaker Keychain,Italy,,,Unisex,,Accessories,Accessories,,regular,Standard Size Chart,,8,0,,,03/01/13,13 Spring,Runout,,,,,,FALSE,,,,pending,N,,,,,
K03971,MP_2047,Online,Chuck Taylor Sneaker Keychain,UK,,Canvas,Unisex,,Accessories,Keychain,,regular,Standard Size Chart,,8,0,,11/06/12,12/01/12,12 Holiday,Runout,144,,,,,FALSE,,,,,N,,,,,
HA901099,MP_2057,Online,Flat Brimmed Hat,Bright White,,Cotton Twill,Unisex,,Accessories,Headwear,,regular,Standard Size Chart,,24,0,,,07/24/12,12 Fall,Runout,,,,,,FALSE,,,HA31901,,N,,,,,
HA901002,MP_2057,Online,Flat Brimmed Hat,Phantom Black,,Cotton Twill,Unisex,,Accessories,Hat,Flat Brim,regular,Standard Size Chart,,24,,,,,12 Spring,Runout,,,,,,FALSE,,,,pending,N,,,,,
HA665600,,Online,Chuck Taylor Patch Hat,Red,,Cotton Twill,Unisex,,Accessories,Headwear,,regular,Standard Size Chart,,22,0,,02/28/12,02/23/12,12 Spring,Runout,48,,,,,FALSE,,,HA31665,,N,,,,,
HA665400,,Online,Chuck Taylor Patch Hat,Navy Blue,,Cotton Twill,Unisex,,Accessories,Headwear,,regular,Standard Size Chart,,22,0,,08/09/12,07/24/12,12 Fall,Runout,,,,,,FALSE,,,HA31665,,N,,,,,
HA665050,,Online,Chuck Taylor Patch Hat,Castlerock Grey,,Cotton Twill,Unisex,,Accessories,Headwear,,regular,Standard Size Chart,,22,0,,02/28/12,02/23/12,12 Spring,Runout,60,,,,,FALSE,,,HA31665,,N,,,,,
HA665002,,Online,Chuck Taylor Patch Hat,Phantom Black,,Cotton Twill,Unisex,,Accessories,Headwear,,regular,Standard Size Chart,,22,0,,02/28/12,02/23/12,12 Spring,Runout,120,,,,,FALSE,,,HA31665,,N,,,,,
gc75Gft,GiftCard,Online,Converse.com $75 Gift Card,,,,,,Gift Cards,Gift Cards -Physical,Gift,physicalgc,,,75,0,,,,10 Holiday,Runout,,,,,,FALSE,,,,,N,,,,,
gc75dyo,GiftCard,Online,Converse.com $75 Gift Card,,,,,,Gift Cards,Gift Cards -Physical,DYO,physicalgc,,,75,0,,,,10 Holiday,Runout,,,,,,FALSE,,,,,N,,,,,
gc75Con,GiftCard,Online,Converse.com $75 Gift Card,,,,,,Gift Cards,Gift Cards -Physical,Converse,physicalgc,,,75,0,,,,10 Holiday,Runout,,,,,,FALSE,,,,,N,,,,,
gc75cnv,GiftCard,Online,Converse.com $75 Gift Card,,,,,,Gift Cards,Gift Cards -Physical,Converse,physicalgc,,,75,0,,,,06 Fall,,,,,,,FALSE,,,,,N,,,,,
gc50Pow,GiftCard,Online,Converse.com $50 Gift Card,,,,,,Gift Cards,Gift Cards -Physical,Star Power,physicalgc,,,50,0,,,,10 Holiday,Runout,,,,,,FALSE,,,,,N,,,,,
gc50Gft,GiftCard,Online,Converse.com $50 Gift Card,,,,,,Gift Cards,Gift Cards -Physical,Gift,physicalgc,,,50,0,,,,10 Holiday,Runout,,,,,,FALSE,,,,,N,,,,,
gc50dyo,GiftCard,Online,Converse.com $50 Gift Card,,,,,,Gift Cards,Gift Cards -Physical,DYO,physicalgc,,,50,0,,,,10 Holiday,Runout,,,,,,FALSE,,,,,N,,,,,
gc50Con,GiftCard,Online,Converse.com $50 Gift Card,,,,,,Gift Cards,Gift Cards -Physical,Converse,physicalgc,,,50,0,,,,10 Holiday,Runout,,,,,,FALSE,,,,,N,,,,,
gc40Pow,GiftCard,Online,Converse.com $40 Gift Card,,,,,,Gift Cards,Gift Cards -Physical,Star Power,physicalgc,,,40,0,,,,,Runout,,,,,,FALSE,,,,,N,,,,,
gc40Gft,GiftCard,Online,Converse.com $40 Gift Card,,,,,,Gift Cards,Gift Cards -Physical,Gift,physicalgc,,,40,0,,,,10 Holiday,Runout,,,,,,FALSE,,,,,N,,,,,
gc40dyo,GiftCard,Online,Converse.com $40 Gift Card,,,,,,Gift Cards,Gift Cards -Physical,DYO,physicalgc,,,40,0,,,,10 Holiday,Runout,,,,,,FALSE,,,,,N,,,,,
gc40Con,GiftCard,Online,Converse.com $40 Gift Card,,,,,,Gift Cards,Gift Cards -Physical,Converse,physicalgc,,,40,0,,,,10 Holiday,Runout,,,,,,FALSE,,,,,N,,,,,
gc30Pow,GiftCard,Online,Converse.com $30 Gift Card,,,,,,Gift Cards,Gift Cards -Physical,Star Power,physicalgc,,,30,0,,,,10 Holiday,Runout,,,,,,FALSE,,,,,N,,,,,
gc30Gft,GiftCard,Online,Converse.com $30 Gift Card,,,,,,Gift Cards,Gift Cards -Physical,Gift,physicalgc,,,30,0,,,,10 Holiday,Runout,,,,,,FALSE,,,,,N,,,,,
gc30dyo,GiftCard,Online,Converse.com $30 Gift Card,,,,,,Gift Cards,Gift Cards -Physical,DYO,physicalgc,,,30,0,,,,10 Holiday,Runout,,,,,,FALSE,,,,,N,,,,,
gc30Con,GiftCard,Online,Converse.com $30 Gift Card,,,,,,Gift Cards,Gift Cards -Physical,Converse,physicalgc,,,30,0,,,,10 Holiday,Runout,,,,,,FALSE,,,,,N,,,,,
gc25cnv,GiftCard,Online,Converse.com $25 Gift Card,,,,,,Gift Cards,Gift Cards -Physical,Converse,physicalgc,,,25,0,,,,06 Fall,,,,,,,FALSE,,,,,N,,,,,
gc250cnv,GiftCard,Online,Converse.com $250 Gift Card,,,,,,Gift Cards,Gift Cards -Physical,Converse,physicalgc,,,250,0,,,,06 Fall,,,,,,,FALSE,,,,,N,,,,,
gc20Pow,GiftCard,Online,Converse.com $20 Gift Card,,,,,,Gift Cards,Gift Cards -Physical,Star Power,physicalgc,,,20,0,,,,10 Holiday,Runout,,,,,,FALSE,,,,,N,,,,,
gc20Gft,GiftCard,Online,Converse.com $20 Gift Card,,,,,,Gift Cards,Gift Cards -Physical,Gift,physicalgc,,,20,0,,,,,Runout,,,,,,FALSE,,,,,N,,,,,
gc20dyo,GiftCard,Online,Converse.com $20 Gift Card,,,,,,Gift Cards,Gift Cards -Physical,DYO,physicalgc,,,20,0,,,,10 Holiday,Runout,,,,,,FALSE,,,,,N,,,,,
gc20Con,GiftCard,Online,Converse.com $20 Gift Card,,,,,,Gift Cards,Gift Cards -Physical,Converse,physicalgc,,,20,0,,,,10 Holiday,Runout,,,,,,FALSE,,,,,N,,,,,
gc200cnv,GiftCard,Online,Converse.com $200 Gift Card,,,,,,Gift Cards,Gift Cards -Physical,Converse,physicalgc,,,200,0,,,,06 Fall,,,,,,,FALSE,,,,,N,,,,,
gc175cnv,GiftCard,Online,Converse.com $175 Gift Card,,,,,,Gift Cards,Gift Cards -Physical,Converse,physicalgc,,,175,0,,,,06 Fall,,,,,,,FALSE,,,,,N,,,,,
gc150Pow,GiftCard,Online,Converse.com $150 Gift Card,,,,,,Gift Cards,Gift Cards -Physical,Star Power,physicalgc,,,150,0,,,,,Runout,,,,,,FALSE,,,,,N,,,,,
gc150Gft,GiftCard,Online,Converse.com $150 Gift Card,,,,,,Gift Cards,Gift Cards -Physical,Gift,physicalgc,,,150,0,,,,10 Holiday,Runout,,,,,,FALSE,,,,,N,,,,,
gc150dyo,GiftCard,Online,Converse.com $150 Gift Card,,,,,,Gift Cards,Gift Cards -Physical,DYO,physicalgc,,,150,0,,,,10 Holiday,Runout,,,,,,FALSE,,,,,N,,,,,
gc150Con,GiftCard,Online,Converse.com $150 Gift Card,,,,,,Gift Cards,Gift Cards -Physical,Converse,physicalgc,,,150,0,,,,10 Holiday,Runout,,,,,,FALSE,,,,,N,,,,,
gc125Pow,GiftCard,Online,Converse.com $125 Gift Card,,,,,,Gift Cards,Gift Cards -Physical,Star Power,physicalgc,,,125,0,,,,,Runout,,,,,,FALSE,,,,,N,,,,,
gc125Gft,GiftCard,Online,Converse.com $125 Gift Card,,,,,,Gift Cards,Gift Cards -Physical,Gift,physicalgc,,,125,0,,,,,Runout,,,,,,FALSE,,,,,N,,,,,
gc125dyo,GiftCard,Online,Converse.com $125 Gift Card,,,,,,Gift Cards,Gift Cards -Physical,DYO,physicalgc,,,125,0,,,,,Runout,,,,,,FALSE,,,,,N,,,,,
gc125Con,GiftCard,Online,Converse.com $125 Gift Card,,,,,,Gift Cards,Gift Cards -Physical,Converse,physicalgc,,,125,0,,,,,Runout,,,,,,FALSE,,,,,N,,,,,
gc100Gft,GiftCard,Online,Converse.com $100 Gift Card,,,,,,Gift Cards,Gift Cards -Physical,Gift,physicalgc,,,100,0,,,,,Runout,,,,,,FALSE,,,,,N,,,,,
gc100dyo,GiftCard,Online,Converse.com $100 Gift Card,,,,,,Gift Cards,Gift Cards -Physical,DYO,physicalgc,,,100,0,,,,10 Holiday,Runout,,,,,,FALSE,,,,,N,,,,,
gc100Con,GiftCard,Online,Converse.com $100 Gift Card,,,,,,Gift Cards,Gift Cards -Physical,Converse,physicalgc,,,100,0,,,,10 Holiday,Runout,,,,,,FALSE,,,,,N,,,,,
ec75cnv,eGiftCard,Online,Converse.com $75 Email Gift Cert,,,,,,Gift Cards,Gift Cards -Digital,,electronicgc,,,75,0,,,,06 Holiday,,,,,,,FALSE,,,,,N,,,,,
ec50cnv,eGiftCard,Online,Converse.com $50 Email Gift Cert,,,,,,Gift Cards,Gift Cards -Digital,,electronicgc,,,50,0,,,,06 Holiday,,,,,,,FALSE,,,,,N,,,,,
ec40cnv,eGiftCard,Online,Converse.com $40 Email Gift Cert,,,,,,Gift Cards,Gift Cards -Digital,,electronicgc,,,40,0,,,,06 Holiday,,,,,,,FALSE,,,,,N,,,,,
ec25cnv,eGiftCard,Online,Converse.com $25 Email Gift Cert,,,,,,Gift Cards,Gift Cards -Digital,,electronicgc,,,25,0,,,,06 Holiday,,,,,,,FALSE,,,,,N,,,,,
CB597955,,Online,Chuck Taylor Nylon Cinch Bag,Black/Grey,,Nylon,Unisex,,Accessories,Bags,,regular,Standard Size Chart,,12,8.99,,07/16/12,07/24/12,12 Fall,Clearance,,,,,,FALSE,,,CB31597,,N,,,,,
CB597400,,Online,Chuck Taylor Nylon Cinch Bag,Athletic Navy,,Nylon,Unisex,,Accessories,Bags,,regular,Standard Size Chart,,12,8.99,,07/16/12,07/24/12,12 Fall,Clearance,,,,,,FALSE,,,CB31597,,N,,,,,
CB597350,,Online,Chuck Taylor Nylon Cinch Bag,Grapeleaf,,Nylon,Unisex,,Accessories,Bags,,regular,Standard Size Chart,,12,8.99,,07/16/12,07/24/12,12 Fall,Clearance,,,,,,FALSE,,,CB31597,,N,,,,,
CB597075,,Online,Chuck Taylor Nylon Cinch Bag,Drizzle Grey,,Nylon,Unisex,,Accessories,Bags,,regular,Standard Size Chart,,12,8.99,,07/16/12,07/24/12,12 Fall,Clearance,,,,,,FALSE,,,CB31597,,N,,,,,
B453M401,,Online,Men's Chambray Workwear Shirt,Washed Ink,,Cotton,Men,,Apparel,Tees,,regular,Standard Size Chart,,58,,,,,12 Holiday,Runout,,,,,,FALSE,,,B311M401,pending,N,,,,,
B002M401,MP_1836,Online,Men's Chambray Workwear Shirt,Phantom,,Cotton,Women,,Apparel,Shirts,,regular,Standard Size Chart,Runs true to size,58,0,Work it. Long sleeve heavy gauge cotton long sleeve shirt with double breast pockets. 100% Cotton. Made in China. Machine wash cold.,11/15/12,11/01/12,12 Holiday,Runout,,,,,,FALSE,737373,,B311M401,,N,,,,,
7X228F,MP_880,Online,Chuck Taylor Slip (1-3.5 yr),Charcoal,Slip,Canvas,Infants,All Star,All Star,Chuck Taylor- Semi Core Kids                   ,Semi-Core,regular,Kids - Toddler,Runs a half-size large,32,,,,,11 Holiday,Runout,,,,,,FALSE,,,,pending,N,,,,,
